Video Id,Publish Date,Channel Id,Video Title,Video Description,Channel Title,Video Tags,Default Audio Language,Video Views,Video Likes,Favorite Count,Comment Count,Channel Country,Query,Caption Saved
m42_YBQeQ7w,2022-10-08T12:30:31Z,UCLvnKTwSZEnCbTHNnqiivRQ,I Survive 24h In Manila Traffic 🇵🇭 Philippines,"#manila #philippines #lrt 

Since we arrived for the first time in Manila we wanted to try out every form of transport there is here. Many Filipino friends recommended us to try the most colorful rickshaws, tricycles and ecobikes through this metropolis.

And this is what we did! Through sunshine and rain we found our way through Manila with the public transportation, including the famous Manila LRT line, the everyday commuting train running above the bustling city.

Join our exploration!

*TIMESTAMPS*
00:00 Driving in Philippines
02:06 Bus In Manila
03:53 Manila LRT
05:06 Tricycle in Manila
08:01 Jeepney in Manila
13:27 Impressions on Public Transportation in Philippines

SUBSCRIBE to help us reach our next milestone ❤️
https://youtube.com/c/dodoexplorers

SUPPORT❤️
If you like our Content you can Support us with a cup of coffee: 
☕ https://ko-fi.com/dodoexplorers

Join this channel to get access to perks:
https://www.youtube.com/channel/UCLvnKTwSZEnCbTHNnqiivRQ/join

FOLLOW US❤️
Instagram:
https://instagram.com/dodoexplorers
Facebook:
https://facebook.com/dodoexplorers
Twitter:
https://twitter.com/dodoexplorers
Tik-Tok:
https://www.tiktok.com/@dodoexplorers
Pinterest:
https://ro.pinterest.com/dodoexplorers

DODOEXPLORERS BLOG:
https://www.dodoexplorers.com

Use this code QUICK5947 for a 3% discount when your place your electronics order on the Quickmobile website:
https://quickmobile.ro
https://quickmobileshop.com

Thank you Quickmobile for supporting us getting the gear we shot the video with!

CONTACT:
info@dodoexplorers.com",Dodo Explorers,"['manila philippines', 'philippines travel', 'things to do in manila', 'manila metro', 'manila lrt', 'lrt', 'manila metro line', 'manila travel', 'manila travel vlog', 'manila jeepney', 'manila rickshaw', 'metro phi', 'metro philippines', 'does manila have a metro', 'manila commute', 'manila travel guide', 'manila travel update', 'train filipino', 'philippines train', 'dodoexplorers philippines', 'rickshaw driver', 'jeepney tv', 'jeepney karaoke', 'is manila safe for tourists', 'foreigner living in the philippines']",en,24495,1835,0,136,RO,Foreigner impressions of the Philippines,Yes
DCpP4sxcDXw,2022-10-20T10:00:11Z,UCLvnKTwSZEnCbTHNnqiivRQ,Filipino Invites Us To Manila Beach 🇵🇭,"#dodoexplorers #philippines #manila 

Four years ago Dolomite beach didn't exist. Now is is very popular hangout place for many of the Filipinos living in Metro Manila, because of the beautiful sunset you can catch every evening from the Manila Bay and also because of the water sports you can do here, like windsurfing.

We walk on the Manila Bay Dolomite Beach and see how Filipinos eat balut, one of the most popular snacks in the Philippines, while we try some dry barbeque squid.

Would you visit this beach?
Join our exploration!

*TIMESTAMPS*
00:00 Dolomite Beach
02:56 Sunset at Dolomite beach
05:18 How is Dolomite Beach
08:58 How To Eat Balut in Philipines
12:48 Squid BBQ on Dolomite Beach
16:32 Weekend at Dolomite Beach

SUBSCRIBE to help us reach our next milestone ❤️
https://youtube.com/c/dodoexplorers

SUPPORT❤️
If you like our Content you can Support us with a cup of coffee: 
☕ https://ko-fi.com/dodoexplorers

Join this channel to get access to perks:
https://www.youtube.com/channel/UCLvnKTwSZEnCbTHNnqiivRQ/join

FOLLOW US❤️
Instagram:
https://instagram.com/dodoexplorers
Facebook:
https://facebook.com/dodoexplorers
Twitter:
https://twitter.com/dodoexplorers
Tik-Tok:
https://www.tiktok.com/@dodoexplorers
Pinterest:
https://ro.pinterest.com/dodoexplorers

DODOEXPLORERS BLOG:
https://www.dodoexplorers.com

Use this code QUICK5947 for a 3% discount when your place your electronics order on the Quickmobile website:
https://quickmobile.ro
https://quickmobileshop.com

Thank you Quickmobile for supporting us getting the gear we shot the video with!

CONTACT:
info@dodoexplorers.com",Dodo Explorers,"['dolomite beach', 'manila bay', 'philippines travel', 'dodoexplorers', 'philippines', 'manila', 'philippines vlog', 'philippines travel vlog', 'manila philippines', 'manila street food', 'foreigners in the philippines', 'filipino food', 'filipino street food', 'bgc', 'makati', 'modern philippines', 'dolomite sand beach', 'dolomite sand', 'save manila bay', 'bongbong marcos', 'manila bay white sand', 'manila bay dolomite', 'manila dolomite beach', 'manila bay 2022', 'manila bay before and after', 'dolomite', 'balut mukbang']",en,55324,3439,0,735,RO,Foreigner impressions of the Philippines,Yes
ZDQP4SRfrpg,2023-01-04T10:00:15Z,UCLvnKTwSZEnCbTHNnqiivRQ,First Modern City Of The Philippines 🇵🇭 (Eastwood City),"#quezoncity #philippinestravel  #sanfrancisco 

Quezon City is the most populous city of the Philippines! We will discover a part of it, called Eastwood City, the first business district in the country, with skyscrapers towering over cafes, malls and restaurants. Many told us this is the San Francisco of the Philippines, others said this is straight up called The City Of Stars. Is it because all media outlets have their offices here or because of the Star Alley with Philippine's most famous personalities? What do locals and foreigners think about the biggest city of the Philippines?

SUBSCRIBE to help us reach our next milestone ❤️
https://youtube.com/c/dodoexplorers

SUPPORT❤️
If you like our Content you can Support us with a cup of coffee: 
☕ https://ko-fi.com/dodoexplorers

Join this channel to get access to perks and to our private chat:
https://www.youtube.com/channel/UCLvnKTwSZEnCbTHNnqiivRQ/join

FOLLOW US❤️
Instagram:
https://instagram.com/dodoexplorers
Facebook:
https://facebook.com/dodoexplorers
Twitter:
https://twitter.com/dodoexplorers
Tik-Tok:
https://www.tiktok.com/@dodoexplorers
Pinterest:
https://ro.pinterest.com/dodoexplorers

DODOEXPLORERS BLOG:
https://www.dodoexplorers.com

Use this code QUICK5947 for a 3% discount when your place your electronics order on the Quickmobile website:
https://quickmobile.ro
https://quickmobileshop.com

Thank you Quickmobile for supporting us getting the gear we shot the video with!

CONTACT:
info@dodoexplorers.com",Dodo Explorers,"['quezon', 'quezon city', 'quezon city philippines', 'quezon province', 'philippines travel', 'pilipinas', 'philippines visit', 'eastwood city philippines', 'cebu city', 'davao city', 'biggest city in philippines', 'philippines travel 2023', 'philippines vlog', 'philippines travel vlog', 'dodoexplorers', 'dodo explorers', 'gigi and mike', 'dodo', 'philippines bgc', 'bgc 2023', 'manila philippine', 'manila quezon city', 'eastwood quezon city philippines', 'eastwood mall quezon city']",en,61792,2109,0,170,RO,"Foreigner impressions of the Philippines,Foreigner living in the Philippines",Yes
O_6cK6NVsqA,2023-12-12T11:00:30Z,UCHza0GAxOvBOeLKkMeL8EcQ,1st Time Eating Filipino Street Food In Manila 🇵🇭,"Plan your next trip with Magic for free at https://www.magictravel.ai/?r=kenabroad
Filipino Street Food Tour in Manila, Philippines 

In today's video we will try lots of street food here in Manila, Philippines. I am joined by my friends @JetLagWarriors who are in Manila for the very first time. As I have explored around Manila a lot already, I will show them around and also introduce them to Filipino Street Food. Will they like it? Let's find out! First time eating Filipino street food in Manila, Philippines - Let's go!

Timestamps
00:00 Meet my friends 
01:23 Kwek-Kwek in Manila's busiest market
08:00 Funniest banana vendors
16:47 How to plan a Manila trip
17:41 Manila's most unique vehicle 
25:22 Street food burger (super affordable)
30:32 Manila metro 
31:22 Dirty ice cream 
37:30 Lechon & Adobo with ocean view

#philippines #manila #kenabroad
----------------------------------------
🙋🏼‍♂️A B O U T M E 
I am Ken Abroad, a full-time traveler traveling southeast Asia, east Asia and south Asia. It is my goal here on the channel to visit every country in these Asian regions and bring you along the journey. I strive to learn the most about each country, experience their culture, eat their food, see how they live, witness their daily life, learn about their work, get to know what they believe in and understand their perspective of life
Click here to subscribe and follow my trip around Asia 
➡️https://bit.ly/2A2GheP
----------------------------------------
W H A T  I  U S E 
🏨 Where I book all my hotels: https://www.booking.com/index.html?aid=8014651
✈️I book all my flights here: https://skyscanner.pxf.io/jrz1aP
📷 Camera: https://amzn.to/427Vbbc
🎤 Microphone: https://amzn.to/3LEMGiQ
✈️ Drone: https://amzn.to/3OhRBEV 
🏥 Travel Insurance: https://tinyurl.com/4ye3sanc
🦈 VPN: https://surfshark.deals/KEN
----------------------------------------
S U P P O R T  M E: 
☕Buy me a coffee: https://www.buymeacoffee.com/kenabroad
💰Donate: https://www.paypal.com/paypalme/kenabroad 
📘My E-Books: https://tinyurl.com/kenabroadbooks 
👕My Merch: https://tinyurl.com/kenabroadmerch 
----------------------------------------
SOCIAL MEDIA: 
📷  Instagram: https://www.instagram.com/ken_abroad/
🔵 Facebook: https://www.facebook.com/kenabroadyt
🔴 Tik Tok: https://www.tiktok.com/@ken_abroad
🟢 My 2nd YouTube channel @KenAbroadClips 
🌐 Website: https://www.kenabroad.com
----------------------------------------
* Some of these are affiliate links, which means I might earn a small commission if you purchase something on them (at no extra cost to you) so thank you!",Ken Abroad,"['ken abroad', 'philippines', 'manila', 'philippines vlog', 'manila vlog', 'philippines travel', 'manila travel', 'traveling philippines', 'traveling manila', 'the philippines', 'street food', 'manila street food', 'philippines street food', 'philippines food', 'filipino food', 'filipino street food', 'street food philippines']",en,23143,1141,0,177,DE,"First time Philippines,Foreigner impressions of the Philippines,Foreigner tries Filipino food,Try Filipino Food",Yes
026urE67c8c,2022-09-06T11:00:00Z,UCHza0GAxOvBOeLKkMeL8EcQ,Filipino Hospitality Welcomes Me In Manila 🇵🇭,"I'm going to the Manila Beach - Dolomite Beach Philippines
My Philippines first impressions video ➡️ https://youtu.be/ZTiFnGBMgKU

The Philippines are world-famous for their beaches. To my surprise there is even a beach in Manila. It's a man-made one and quite new as i heard. It's called Dolomite Beach Manila. Join me as we head over there, try so Philippines Street food and check out that beach. 

#philippines  #manila #kenabroad
----------------------------------------
🙋🏼‍♂️A B O U T M E 
I am Ken Abroad, a full-time traveler traveling southeast Asia. It is my goal here on the channel to visit every country in southeast Asia and bring you along the journey. 
You won’t see many tourist places in my videos, I rather like to show the “real” sides of each country in my videos. Where do the local people go to eat? Where do they hang out? How do the locals travel through the country? Stuff like that. 
Click here to subscribe and follow my trip around Southeast Asia 
➡️https://bit.ly/2A2GheP
----------------------------------------
W H A T  I  U S E 
📷 Camera: https://amzn.to/39NgoSq
🎤 Microphone: https://amzn.to/3NdUPIh 
✈️ Drone: https://amzn.to/3OhRBEV 
🏥 Travel Insurance: https://tinyurl.com/4ye3sanc
🦈 VPN: https://surfshark.deals/KEN
----------------------------------------
S U P P O R T  M E: 
☕Buy me a coffee: https://www.buymeacoffee.com/kenabroad
💰Donate: https://www.paypal.com/paypalme/kenabroad 
📘My E-Books: https://tinyurl.com/kenabroadbooks 
👕My Merch: https://tinyurl.com/kenabroadmerch 
----------------------------------------
SOCIAL MEDIA: 
📷  Instagram: https://www.instagram.com/ken__abroad/
🌐 Website: https://www.kenabroad.com
----------------------------------------
* Some of these are affiliate links, which means I might earn a small commission if you purchase something on them (at no extra cost to you) so thank you!",Ken Abroad,"['ken abroad', 'philippines', 'manila', 'manila beach', 'dolomite beach', 'travel philippines', 'traveling philippines']",en,108800,3879,0,500,DE,Foreigner impressions of the Philippines,Yes
FqxdJ7XPB7U,2022-09-20T12:20:24Z,UCHza0GAxOvBOeLKkMeL8EcQ,Arriving On Boracay -  Philippines Best Island? 🇵🇭,"Boracay Philippines - Is this Philippines best island?
My video in the modern BGC area near Manila ➡️ https://youtu.be/uFJbwUDWwQ0

I have left Manila and came to Boracay. This island is one of the most popular islands in the Philippines and I have heard it might be also the best. Is Boracay the best island in the Philippines? Join me as we travel from Manila to Boracay to find out...

#philippines #boracay #kenabroad
----------------------------------------
🙋🏼‍♂️A B O U T M E 
I am Ken Abroad, a full-time traveler traveling southeast Asia. It is my goal here on the channel to visit every country in southeast Asia and bring you along the journey. 
You won’t see many tourist places in my videos, I rather like to show the “real” sides of each country in my videos. Where do the local people go to eat? Where do they hang out? How do the locals travel through the country? Stuff like that. 
Click here to subscribe and follow my trip around Southeast Asia 
➡️https://bit.ly/2A2GheP
----------------------------------------
W H A T  I  U S E 
📷 Camera: https://amzn.to/39NgoSq
🎤 Microphone: https://amzn.to/3NdUPIh 
✈️ Drone: https://amzn.to/3OhRBEV 
🏥 Travel Insurance: https://tinyurl.com/4ye3sanc
🦈 VPN: https://surfshark.deals/KEN
----------------------------------------
S U P P O R T  M E: 
☕Buy me a coffee: https://www.buymeacoffee.com/kenabroad
💰Donate: https://www.paypal.com/paypalme/kenabroad 
📘My E-Books: https://tinyurl.com/kenabroadbooks 
👕My Merch: https://tinyurl.com/kenabroadmerch 
----------------------------------------
SOCIAL MEDIA: 
📷  Instagram: https://www.instagram.com/ken__abroad/
🔵 Facebook: https://www.facebook.com/kenabroadyt
🌐 Website: https://www.kenabroad.com
----------------------------------------
* Some of these are affiliate links, which means I might earn a small commission if you purchase something on them (at no extra cost to you) so thank you!",Ken Abroad,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'boracay', 'boracay philippines']",en,75513,2735,0,316,DE,Foreigner impressions of the Philippines,Yes
uFJbwUDWwQ0,2022-09-18T11:00:35Z,UCHza0GAxOvBOeLKkMeL8EcQ,Kind Filipinos Took Me To Manila’s Rich Area 🇵🇭,"Let's check out BGC Philippines - A modern area next to Manila 
My video in the mall of Asia ➡️ https://youtu.be/XQX6KfV3bw0

There is an neighborhood next to Manila that is called BGC (Bonifacio Global City) and 've heard it's one of the most modern and richest areas in all of the Philippines. Join me on the jounrney to get to BGC and then we have a walk around the modern side of the Philippines! 

#philippines #manila #kenabroad
----------------------------------------
🙋🏼‍♂️A B O U T M E 
I am Ken Abroad, a full-time traveler traveling southeast Asia. It is my goal here on the channel to visit every country in southeast Asia and bring you along the journey. 
You won’t see many tourist places in my videos, I rather like to show the “real” sides of each country in my videos. Where do the local people go to eat? Where do they hang out? How do the locals travel through the country? Stuff like that. 
Click here to subscribe and follow my trip around Southeast Asia 
➡️https://bit.ly/2A2GheP
----------------------------------------
W H A T  I  U S E 
📷 Camera: https://amzn.to/39NgoSq
🎤 Microphone: https://amzn.to/3NdUPIh 
✈️ Drone: https://amzn.to/3OhRBEV 
🏥 Travel Insurance: https://tinyurl.com/4ye3sanc
🦈 VPN: https://surfshark.deals/KEN
----------------------------------------
S U P P O R T  M E: 
☕Buy me a coffee: https://www.buymeacoffee.com/kenabroad
💰Donate: https://www.paypal.com/paypalme/kenabroad 
📘My E-Books: https://tinyurl.com/kenabroadbooks 
👕My Merch: https://tinyurl.com/kenabroadmerch 
----------------------------------------
SOCIAL MEDIA: 
📷  Instagram: https://www.instagram.com/ken__abroad/
🔵 Facebook: https://www.facebook.com/kenabroadyt
🌐 Website: https://www.kenabroad.com
----------------------------------------
* Some of these are affiliate links, which means I might earn a small commission if you purchase something on them (at no extra cost to you) so thank you!",Ken Abroad,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'bgc', 'bgc manila', 'modern philippines', 'bonifacio global city']",en,117099,3592,0,321,DE,Foreigner impressions of the Philippines,Yes
No5ohGvALOs,2022-10-20T11:00:26Z,UCHza0GAxOvBOeLKkMeL8EcQ,"Arrival in Davao, Philippines South 🇵🇭","Check out Manta Sleep & save 10% with discount code ""ken"" ➡️ https://bit.ly/3ejxE47

I'm Leaving Manila Immediately & heading to a new place
Should I move to the Philippines? ➡️ https://youtu.be/-bx53Ee_atU

I woke up in Manila and decided to head somewhere new inside the Philippines. I wanted to leave as soon as possible, so I booked a flight for the same day. Join me as we head to the new destination; a new interesting town somewhere in an area of the Philippines that isn't that touristic...

Timestamps: 
00:00 Why I want to leave
00:52 Heading to the airport 
04:45 Flight & arrival          
06:23 Taxi ride & my hotel 
09:13 My new travel gadget (thanks to the sponsor)
11:01 Exploring around & meeting locals
16:59 Street vendors 
19:28 Grilled banana street food 
23:26 Friendly local lady 
25:46 Local park in the city 

#philippines #davao #kenabroad
----------------------------------------
🙋🏼‍♂️A B O U T M E 
I am Ken Abroad, a full-time traveler traveling southeast Asia. It is my goal here on the channel to visit every country in southeast Asia and bring you along the journey. 
You won’t see many tourist places in my videos, I rather like to show the “real” sides of each country in my videos. Where do the local people go to eat? Where do they hang out? How do the locals travel through the country? Stuff like that. 
Click here to subscribe and follow my trip around Southeast Asia 
➡️https://bit.ly/2A2GheP
----------------------------------------
W H A T  I  U S E 
📷 Camera: https://amzn.to/39NgoSq
🎤 Microphone: https://amzn.to/3NdUPIh 
✈️ Drone: https://amzn.to/3OhRBEV 
🏥 Travel Insurance: https://tinyurl.com/4ye3sanc
🦈 VPN: https://surfshark.deals/KEN
----------------------------------------
S U P P O R T  M E: 
☕Buy me a coffee: https://www.buymeacoffee.com/kenabroad
💰Donate: https://www.paypal.com/paypalme/kenabroad 
📘My E-Books: https://tinyurl.com/kenabroadbooks 
👕My Merch: https://tinyurl.com/kenabroadmerch 
----------------------------------------
SOCIAL MEDIA: 
📷  Instagram: https://www.instagram.com/ken__abroad/
🔵 Facebook: https://www.facebook.com/kenabroadyt
🌐 Website: https://www.kenabroad.com
----------------------------------------
* Some of these are affiliate links, which means I might earn a small commission if you purchase something on them (at no extra cost to you) so thank you!",Ken Abroad,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'manila', 'davao', 'mindanao', 'davao philippines', 'manila to davao']",en,115734,3038,0,512,DE,Foreigner impressions of the Philippines,Yes
BppgvPJZMlA,2022-11-18T11:00:08Z,UCHza0GAxOvBOeLKkMeL8EcQ,"5 Reasons Why I Moved To BGC, Philippines 🇵🇭","Check out Manta Sleep & save 10% with discount code ""ken"" ➡️ https://bit.ly/3ejxE47

Moving to the Philippines - 5 reasons why I moved to BGC Philippines
Video from a local Manila neighborhood ➡️ https://youtu.be/neY7rHQCiLs

I decided to move to BGC Philippines until the end of the year. After my successful visa extension in the previous vlog, I was now able to rent an apartment, because I am sure I can stay a few more weeks. In today's video I will share the 5 reasons why I moved to BGC, Manila. 

#philippines #manila #bgc
----------------------------------------
🙋🏼‍♂️A B O U T M E 
I am Ken Abroad, a full-time traveler traveling southeast Asia. It is my goal here on the channel to visit every country in southeast Asia and bring you along the journey. 
You won’t see many tourist places in my videos, I rather like to show the “real” sides of each country in my videos. Where do the local people go to eat? Where do they hang out? How do the locals travel through the country? Stuff like that. 
Click here to subscribe and follow my trip around Southeast Asia 
➡️https://bit.ly/2A2GheP
----------------------------------------
W H A T  I  U S E 
📷 Camera: https://amzn.to/39NgoSq
🎤 Microphone: https://amzn.to/3NdUPIh 
✈️ Drone: https://amzn.to/3OhRBEV 
🏥 Travel Insurance: https://tinyurl.com/4ye3sanc
🦈 VPN: https://surfshark.deals/KEN
----------------------------------------
S U P P O R T  M E: 
☕Buy me a coffee: https://www.buymeacoffee.com/kenabroad
💰Donate: https://www.paypal.com/paypalme/kenabroad 
📘My E-Books: https://tinyurl.com/kenabroadbooks 
👕My Merch: https://tinyurl.com/kenabroadmerch 
----------------------------------------
SOCIAL MEDIA: 
📷  Instagram: https://www.instagram.com/ken_abroad/
🔵 Facebook: https://www.facebook.com/kenabroadyt
🔴 Tik Tok: https://www.tiktok.com/@ken_abroad
🌐 Website: https://www.kenabroad.com
----------------------------------------
* Some of these are affiliate links, which means I might earn a small commission if you purchase something on them (at no extra cost to you) so thank you!",Ken Abroad,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'manila', 'BGC', 'bgc manila', 'bgc philippines', 'manila philippines', 'moving to the philippines', 'living in the philippines']",en,31975,2312,0,240,DE,Foreigner impressions of the Philippines,Yes
AJ1dWqy_rws,2022-12-02T11:00:05Z,UCHza0GAxOvBOeLKkMeL8EcQ,Iloilo - My New Favorite Town In The Philippines? 🇵🇭,"Iloilo 1st Impressions - Iloilo, central Philippines 
Previous video in a local are in Manila ➡️ https://youtu.be/jGAefNhMldg

I decided to visit Iloilo in central Philippines for a few days. Iloilo is quite a large city with almost half a million people living there. Let's explore around and get some first impressions of Iloilo. 

#philippines #iloilo #kenabroad
----------------------------------------
🙋🏼‍♂️A B O U T M E 
I am Ken Abroad, a full-time traveler traveling southeast Asia. It is my goal here on the channel to visit every country in southeast Asia and bring you along the journey. 
You won’t see many tourist places in my videos, I rather like to show the “real” sides of each country in my videos. Where do the local people go to eat? Where do they hang out? How do the locals travel through the country? Stuff like that. 
Click here to subscribe and follow my trip around Southeast Asia 
➡️https://bit.ly/2A2GheP
----------------------------------------
W H A T  I  U S E 
📷 Camera: https://amzn.to/39NgoSq
🎤 Microphone: https://amzn.to/3NdUPIh 
✈️ Drone: https://amzn.to/3OhRBEV 
🏥 Travel Insurance: https://tinyurl.com/4ye3sanc
🦈 VPN: https://surfshark.deals/KEN
----------------------------------------
S U P P O R T  M E: 
☕Buy me a coffee: https://www.buymeacoffee.com/kenabroad
💰Donate: https://www.paypal.com/paypalme/kenabroad 
📘My E-Books: https://tinyurl.com/kenabroadbooks 
👕My Merch: https://tinyurl.com/kenabroadmerch 
----------------------------------------
SOCIAL MEDIA: 
📷  Instagram: https://www.instagram.com/ken_abroad/
🔵 Facebook: https://www.facebook.com/kenabroadyt
🔴 Tik Tok: https://www.tiktok.com/@ken_abroad
🌐 Website: https://www.kenabroad.com
----------------------------------------
* Some of these are affiliate links, which means I might earn a small commission if you purchase something on them (at no extra cost to you) so thank you!",Ken Abroad,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'iloilo', 'iloilo philippines', 'iloilo city']",en,72460,2327,0,450,DE,"Foreigner impressions of the Philippines,Visit Philippines",Yes
UkwwzJwcwJE,2023-12-01T11:00:34Z,UCHza0GAxOvBOeLKkMeL8EcQ,"My 1st Day Back In Manila, Philippines 🇵🇭","My 1st Day Back In Manila, Philippines 🇵🇭
Previous video from China ➡️ https://youtu.be/JVGGsu8fWZI?si=Xg9qfSimkMYhkZbF

I am back in the Philippines! Very happy to be back here for my Philippines 2.0 series. Join me on my first day back in Manila. Let's explore around Manila, try some Filipino food, meet some locals and explore the interesting city of Manila, Philippines. And: Let's also find out how much money do I have to spend on a typical tourist day here in Manila? 

Timestamps: 
00:00 Intro at Rizal Park 
00:23 Tricycle Ride  
04:03 Walk to market
05:17 Siomay street food
11:01 Quiapo market
11:54 Bargaining for basketball jersey
16:13 Wishing candle 
20:17 Manila metro 
25:01 Why I am back in Manila 
27:10 Jollibee 
32:37 Giving away burgers
33:41 Street massage
38:53 Street magic show
46:16 Back at Rizal park
 
#philippines #manila #kenabroad
----------------------------------------
🙋🏼‍♂️A B O U T M E 
I am Ken Abroad, a full-time traveler traveling southeast Asia, east Asia and south Asia. It is my goal here on the channel to visit every country in these Asian regions and bring you along the journey. I strive to learn the most about each country, experience their culture, eat their food, see how they live, witness their daily life, learn about their work, get to know what they believe in and understand their perspective of life
Click here to subscribe and follow my trip around Asia 
➡️https://bit.ly/2A2GheP
----------------------------------------
W H A T  I  U S E 
🏨 Where I book all my hotels: https://www.booking.com/index.html?aid=8014651
✈️I book all my flights here: https://skyscanner.pxf.io/jrz1aP
📷 Camera: https://amzn.to/427Vbbc
🎤 Microphone: https://amzn.to/3LEMGiQ
✈️ Drone: https://amzn.to/3OhRBEV 
🏥 Travel Insurance: https://tinyurl.com/4ye3sanc
🦈 VPN: https://surfshark.deals/KEN
----------------------------------------
S U P P O R T  M E: 
☕Buy me a coffee: https://www.buymeacoffee.com/kenabroad
💰Donate: https://www.paypal.com/paypalme/kenabroad 
📘My E-Books: https://tinyurl.com/kenabroadbooks 
👕My Merch: https://tinyurl.com/kenabroadmerch 
----------------------------------------
SOCIAL MEDIA: 
📷  Instagram: https://www.instagram.com/ken_abroad/
🔵 Facebook: https://www.facebook.com/kenabroadyt
🔴 Tik Tok: https://www.tiktok.com/@ken_abroad
🟢 My 2nd YouTube channel @KenAbroadClips 
🌐 Website: https://www.kenabroad.com
----------------------------------------
* Some of these are affiliate links, which means I might earn a small commission if you purchase something on them (at no extra cost to you) so thank you!",Ken Abroad,"['ken abroad', 'philippines', 'manila', 'philippines vlog', 'manila vlog', 'philippines travel', 'manila travel', 'traveling philippines', 'traveling manila']",en,41518,2096,0,429,DE,"Foreigner impressions of the Philippines,Foreigner tries Filipino food,Trying Filipino Snacks",Yes
cNJDwmEiie8,2022-09-28T11:00:21Z,UCHza0GAxOvBOeLKkMeL8EcQ,"$10 Lechon In Cebu, Philippines 🇵🇭","$10 Lechon in Cebu, Philippines - Trying Rico's lechon!
Previous video (getting invited by locals) ➡️ https://youtu.be/pTOnzKa8C8g

Since I arrived in the Philippines I got many comments from you guys recommending me to try lechon. It's one of the most popular foods here and quite famous. I heard that there is a very popular lechon place here in Cebu, so I had to give it a try. The place is called ""Rico's lechon"" and many locals told me that it's the best place in Cebu to eat lechon. All I know so far about lechon is that it's pork and a popular filipino food. Let's find out more...

Rico's lechon location
➡️https://goo.gl/maps/VwR9wSBJULkcrfvJ9

#philippines #cebu #kenabroad
----------------------------------------
🙋🏼‍♂️A B O U T M E 
I am Ken Abroad, a full-time traveler traveling southeast Asia. It is my goal here on the channel to visit every country in southeast Asia and bring you along the journey. 
You won’t see many tourist places in my videos, I rather like to show the “real” sides of each country in my videos. Where do the local people go to eat? Where do they hang out? How do the locals travel through the country? Stuff like that. 
Click here to subscribe and follow my trip around Southeast Asia 
➡️https://bit.ly/2A2GheP
----------------------------------------
W H A T  I  U S E 
📷 Camera: https://amzn.to/39NgoSq
🎤 Microphone: https://amzn.to/3NdUPIh 
✈️ Drone: https://amzn.to/3OhRBEV 
🏥 Travel Insurance: https://tinyurl.com/4ye3sanc
🦈 VPN: https://surfshark.deals/KEN
----------------------------------------
S U P P O R T  M E: 
☕Buy me a coffee: https://www.buymeacoffee.com/kenabroad
💰Donate: https://www.paypal.com/paypalme/kenabroad 
📘My E-Books: https://tinyurl.com/kenabroadbooks 
👕My Merch: https://tinyurl.com/kenabroadmerch 
----------------------------------------
SOCIAL MEDIA: 
📷  Instagram: https://www.instagram.com/ken__abroad/
🔵 Facebook: https://www.facebook.com/kenabroadyt
🌐 Website: https://www.kenabroad.com
----------------------------------------
* Some of these are affiliate links, which means I might earn a small commission if you purchase something on them (at no extra cost to you) so thank you!",Ken Abroad,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'lechon', 'filipino food', 'cebu', ""rico's lechon"", 'cebu city']",en,136512,3847,0,365,DE,Foreigner tries Filipino food,Yes
