Video Id,Publish Date,Channel Id,Video Title,Video Description,Channel Title,Video Tags,Default Audio Language,Video Views,Video Likes,Favorite Count,Comment Count,Channel Country,Query,Caption Saved
qoNACuakc78,2021-11-09T21:15:56Z,UCPNBc7ZRwmgk1I6j_lenAfw,Life In The Philippines Breaking News Bureau Of Immigration Ready For Foreigners,"Life In The Philippines Breaking News Bureau Of Immigration Ready For Foreigners.  
The Bureau of Immigration on Monday said they are ready should the national government lift its restrictions on foreign travelers amid the continuing decline in new COVID-19 cases in the country.

“Our frontline officers at the airports are ready and prepared, and we assure the traveling public of uninterrupted service should they decide to travel to the Philippines,” Immigration Commissioner Jaime Morente said in a statement.

BobbieD And LisaD Life in the Philippines  Similar Videos:  
Life In The Philippines Breaking News Philippine Air Bankrupt
https://youtu.be/D9VzCufzRlY

Life In The Philippines Breaking News Airline Fights Banned
https://youtu.be/2OkLQDBcq3g

Join this channel to get access to perks:
https://www.youtube.com/channel/UCPNB...

We have 2 new YouTube Channels check them out:
BobbieD Travels: https://bit.ly/3a91anL
BobbieD  Shorts: https://bit.ly/2QOAjXr

VIDEO CHAPTERS
00:00 Welcome To Life In The Philippines News, I'm BobbieD
00:11 Today's Headline Bureau Of Immigration Ready For Foreigners
01:32 Misc
          
VIDEO FOCUS:
In this video, we  show you The Bureau Of Immigration Commissioner Jaime Morente stated ""Our frontline officers at the airports are ready and prepared.""

Disclaimer: Some of these links go to one of my websites and some are affiliate links where I'll earn a small commission if you make a purchase at no additional cost to you.

(✔️ Our website):
http://bit.ly/2N1PTc7

QFTD: What's your OPINION ABOUT THE bi BEING READY? Leave your comments for me in the comments section of this video. And remember to like share and subscribe. 🔔 Subscribe to our channel for more free Philippines, Motivational, and Worldwide Videos: http://bit.ly/2WYS5pd.

✅ Recommended playlists:
Learn About Province Life In The Philippines
https://bit.ly/2y1KWNx

Learn About Philippines Immigration/Visas/ACI-R card
https://bit.ly/365uYyw

Learn About Philippines Crime
https://bit.ly/2Wy1Sol

Learn About Dating/Romance
https://bit.ly/3fRqhgi

✅ For business, inquiries contact me at bdix004@gmail.com

💡 Popular Videos:
Steve Bannon Has A Head-Turning Prediction About Trump
https://bit.ly/3lFYYHt

How To Spot Lies And Deceit In A Filipina 
https://bit.ly/3qA8EabM

Buying A Laptop In The Philippines
https://bit.ly/3mF2JOF

Real And Present Dangers In The Philippines
http://bit.ly/1PnYC1h

✅ Social Media Contact Information:
Personal Facebook Page: http://bit.ly/25LZ0QR

Philippines Connection Facebook Fan Page: http://bit.ly/2UObPdi
Instagram at: https://bit.ly/3cAQU6Y

Follow us on Twitter at http://bit.ly/2N0BAEO

YouTube Channel: http://bit.ly/2WYS5pd

Life In The Philippines Website: http://bit.ly/2N1PTc7

Our channel is dedicated to providing Philippines videos, motivational and worldwide videos. I'm a Black expat (African American) dwelling in Cebu City Philippines. I work online gigs with Fiverr and Upwork for money.

In many of my videos, I share tips on how to make a living in the Philippines. Whenever you move to the Philippines you will need to live on a budget. I also have videos on the cost of living in the Philippines. Being a Black person in the Philippines comes with both its rewards and challenges because of your skin color.

I'm married to a beautiful Filipina. Her name is LisaD. She is lovely both inside and out. We have an interracial marriage and work hard at maintaining a good relationship. I have videos online and offline dating Filipinas in the Philippines and what it takes to maintain a long-distance relationship (LDR). Dating and romance in the Philippines are important also. We do worldwide and motivational videos too. In addition, we do Life In The Philippines News and Life In The Philippines Breaking News videos. Our Life In The Philippine Relationship Tips is a very popular playlist as well.
  
We've discovered that there's are many poor people here. Poverty in the Philippines is abundant. We do food drives on the channel and give out food to those in need. It's a way of giving back to those who are less fortunate. We believe in God. He is our provider. As he provides for us we bless others by sharing our blessings.

#LifeInThePhilippinesBreakingNewsBureauOfImmigrationReadyForForeigners  
#ThePhilippinesConnection
#BOBBIED
#BOBBIEDTRAVELS
#BOBBIEDSHORTS
#LisaD
#LoveTrainNation
#LoveTrain

-~-~~-~~~-~~-~-
Please watch: ""A Real Man Has Nothing To Hide"" 
https://www.youtube.com/watch?v=D9tC3H_09aM
-~-~~-~~~-~~-~-",The Love Train Nation,"['Life In The Philippines Breaking News Bureau Of Immigration Ready For Foreigners', 'bobbieD Life In The Philippines Breaking news', 'LisaD Life in the Philippines breaking news', 'Life in the Philippines Breaking ne', 'Life In The Philippines Breaking News Bureau Of Immigration Ready For', 'life in teh philippines breaking news bureau of immigration ready for', 'life in the Philipines breaking news bureau of immigration ready for', 'Life in teh philipines breaking news bureau of immigration ready for']",en-US,182,26,0,12,US,"Foreigner reacts to Filipinos,Foreigner travels to Philippines",Yes
sAiddfV6n0g,2023-08-26T03:02:23Z,UCPNBc7ZRwmgk1I6j_lenAfw,Updated Filipino Travel Guidelines,"Updated Filipino Travel Guidelines. In this video, we delve into the recently introduced travel guidelines for Filipinos departing overseas. As the Interagency Council Against Trafficking (ICATA) seeks to safeguard against human trafficking, questions arise about potential constitutional implications and the practicalities of these measures.

VIDEO CHAPTERS
00:00 Updated Filipino Travel Guidelines
00:05 Beginning Sept 3, 2023 all Filipinos traveling abroad
00:11 Required to adhere to newly introduced guidelines
00:13 Aimed at preventing human trafficking

VIDEO FOCUS:
Are you ready to embark on a journey through the intricacies of new travel guidelines for Filipinos? Join me as we unravel the truth behind these regulations that are aimed at preventing human trafficking but have sparked debates and concerns.

Question For The Day:  Are these guidelines striking the right balance between security and freedom? Leave your comments for me in the comments section of this video. Remember to like share and subscribe. 

🔔 Subscribe to our channel for more free Philippines, Motivational, and Relationship Tips videos and worldwide Videos: http://bit.ly/2WYS5pd.

🚀 Tools and services I recommend:
My Favorite Philippines Dating Website: Christian Filipina - Use this link to get signed up: https://www.christianfilipina.com?aff...

My favorite tagging, channel growth, and management tool for YouTubers -  http://bit.ly/2qMoW4C

My favorite way to transfer money: Wise is to get funds transferred from other countries to the Philippines at the lowest rate possible. Your first transfer is FREE! https://transferwise.com/u/d69391

Disclaimer: Some of these links go to one of my websites and some are affiliate links where I'll earn a small commission if you make a purchase at no additional cost.


✅ Recommended playlists:
Learn About Province Life In The Philippines
https://bit.ly/2y1KWNx

Learn About Philippines Crime
https://bit.ly/2Wy1Sol

Learn About Dating/Romance
https://bit.ly/3fRqhgi

✅ For business, inquiries contact me at bdix004@gmail.com

Our channel is dedicated to providing Philippines, motivational, YouTube Shorts, and worldwide videos.

#UpdatedFilipinoTravelGuidelines
#UpdatedFilipinoTravel
#TheLoveTrainNation
#TheLoveTrain
#BOBBIEDLifeIn
#LifeInThePhilippinesNews
#guidelinesforFilipinos
#LisaDLifeIn
#Filipinosdepartingoverseas
#ICATAseekstosafeguardagainsthumantrafficking
#FilipinosRequiredtoadheretonewlyintroducedguidelines
#BobbieD
#LisaD
#BeginningSept32023 all Filipinos",The Love Train Nation,"['Filipino Travel Guidelines', 'Updated Filipino Travel Guidelines', 'Filipinos traveling abroad', 'Life In The Philippines News', 'preventing human trafficking', 'security and freedom', 'constitutional implications', 'Filipino', 'BobbieD Life In', 'Filipino Travel', 'sparked debates', 'Required to adhere', 'LisaD Life In', 'The Love Train Nation', 'BobbieD', 'LisaD', 'BobbieD Life', 'LisaD Life', 'BobbieD and LisaD', 'BobbieD and LisaD Life', 'Philippines', 'Love Train', 'The Love train', 'bobbieD And LisaD Love Train Nation']",en-US,463,8,0,5,US,Visit Filipino,Yes
dGxnilrs8aU,2021-09-18T13:21:12Z,UCPNBc7ZRwmgk1I6j_lenAfw,Life In The Philippines Breaking News PH Travel New Advisory Update,"Life In The Philippines Breaking News PH Travel New Advisory Update. Following the approved recommendation of the Inter-Agency Task Force (IATF) for the Management of Emerging Infectious Diseases placed NCR under General Community Quarantine (GCQ) Alert Level 4 for 16 to 30 September 2021, notice is hereby given to all BI officials, employees, and clients that all BI offices in NCR shall operate from 0800H to all 1700H and shall continue to adopt a skeleton workforce up to a maximum of 50 percent operational capacity, fo the duration of the GCQ.

There are only two quarantine classifications in the Manila National Capital Region and they are the enhanced community quarantine (ECQ) and general community quarantine (GCQ).

Life in the Philippines A Black Person's Viewpoint Similar Videos:  Life In The Philippines Breaking News Philippine Air Bankrupt
https://youtu.be/D9VzCufzRlY

Life In The Philippines Breaking News Airline Fights Banned
https://youtu.be/2OkLQDBcq3g

Life In The Philippines Breaking News Travel Ban Extended
https://youtu.be/sK5LVmkwx7k

Join this channel to get access to perks:
https://www.youtube.com/channel/UCPNBc7ZRwmgk1I6j_lenAfw/j

We have 2 new YouTube Channels check them out:
BobbieD Travels: https://bit.ly/3a91anL
BobbieD  Shorts: https://bit.ly/2QOAjXr

VIDEO CHAPTERS
00:00 Update List Of Countries under the green, red and Yellow categories
00:13 Welcome to Life In The Philippines News, I'm BobbieD
00:43 NCR under GCQ
01:32 BI Guide on Travel restrictions Allowed to travel to the Philippines
02:42 General Requirements
            
VIDEO FOCUS:
In this video, we show Breaking News PH Travel New Advisory Update for Philippines Travel.

🚀 Tools and services I recommend:
My Favorite Philippines Dating Website: Christian Filipina - Use this link to get signed up: https://www.christianfilipina.com?affid=1318

My favorite tagging, channel growth, and management tool for Youtubers -  http://bit.ly/2qMoW4C

My favorite way to transfer money: Transferwise is to get funds transferred from other countries to the Philippines at the lowest rate possible. Your first transfer is FREE! https://transferwise.com/u/d69391

Disclaimer: Some of these links go to one of my websites and some are affiliate links where I'll earn a small commission if you make a purchase at no additional cost to you.

(✔️ Our website):
http://bit.ly/2N1PTc7

QFTD: What's your opinion of the PH Travel New Advisory Update? Leave your comments for me in the comments section of this video. And remember to like share and subscribe. 🔔 Subscribe to our channel for more free Philippines, Motivational, and Worldwide Videos: http://bit.ly/2WYS5pd.

✅ Recommended playlists:
Learn About Province Life In The Philippines
https://bit.ly/2y1KWNx

Learn About Philippines Immigration/Visas/ACI-R card
https://bit.ly/365uYyw

Learn About Philippines Crime
https://bit.ly/2Wy1Sol

Learn About Dating/Romance
https://bit.ly/3fRqhgi

✅ For business, inquiries contact me at bdix004@gmail.com

💡 Popular Videos:
How To Spot Lies And Deceit In A Filipina 
https://bit.ly/3qA8EabM

Real And Present Dangers In The Philippines
http://bit.ly/1PnYC1h

✅ Social Media Contact Information:
Personal Facebook Page: http://bit.ly/25LZ0QR

Philippines Connection Facebook Fan Page: http://bit.ly/2UObPdi
Instagram at: https://bit.ly/3cAQU6Y

Follow us on Twitter at http://bit.ly/2N0BAEO

YouTube Channel: http://bit.ly/2WYS5pd

Life In The Philippines Website: http://bit.ly/2N1PTc7

Our channel is dedicated to providing Philippines videos, motivational and worldwide videos. I'm a Black expat (African American) dwelling in Cebu City Philippines. I work online gigs with Fiverr and Upwork for money.

In many of my videos, I share tips on how to make a living in the Philippines. Whenever you move to the Philippines you will need to live on a budget. I also have videos on the cost of living in the Philippines. Being a Black person in the Philippines comes with both its rewards and challenges because of your skin color.

I'm married to a beautiful Filipina. Her name is LisaD. She is lovely both inside and out. We have an interracial marriage and work hard at maintaining a good relationship. I have videos online and offline dating Filipinas in the Philippines and what it takes to maintain a long-distance relationship (LDR). Dating and romance in the Philippines are important also. We do worldwide and motivational videos too.
  
We've discovered that there's are many poor people here. Poverty in the Philippines is abundant. We do food drives on the channel and give out food to those in need. It's a way of giving back to those who are less fortunate. We believe in God. He is our provider. As he provides for us we bless others by sharing our blessings.

#lifeinthephilippinesablackpersonsviewpoint
#LifeInThePhilippinesBreakingNewsPHTravelNewAdvisoryUpdate
#BOBBIED
#BOBBIEDTRAVELS
#BOBBIEDSHORTS
#LisaD
#LoveTrainNation
#LoveTrain",The Love Train Nation,"['life in the philippines breaking news ph travel new', 'life in teh philippines breaking news ph travel new', 'life in the Philipines breaking news ph travel new', 'life in teh philipines breaking news ph travel new', 'Life In The Philippines Breaking News PH', 'Life In the Philippines Breaking PH Travel Advisory', ""Life In the Philippines a Black Person's Viewpoint"", 'Life In The Philippines A Black persons Viewpoint', 'Life', 'In The Philippines breaking news', 'BobbieD', 'LisaD']",en-US,367,19,0,12,US,Visit PH,Yes
_AWKKCUJnk0,2022-05-02T11:00:23Z,UC-1ZY8bY46rX3ySgG3Qyn3g,How to travel Philippines - Watch this before coming! (Finally Open?),"If you plan to travel Philippines check for the travel updates and requirements: https://visitor.tourism.gov.ph/

#ItsMoreFunWithYou #ItsMoreFunInThePhilippines 

Join me on My Instagram : https://www.instagram.com/danydevv/ 

Insurance for Travel (Needed for many Countries but also great for Digital Nomads): https://bit.ly/3BsdPyN

Where I get great Music for my Videos (try it our for free): http://share.epidemicsound.com/sF7P7 

Check out my second Channel (spontaneous talks around mindset): https://www.youtube.com/c/DanyDev 

MY Gear(UPDATED 2022): 
Drone: https://amzn.to/3cCvedv
Camera: https://amzn.to/3rnIHKv

Above you find my afilliate links, by using them you support my work at no extra cost to you.",Dany #gotaworldtosee,"['philippines', 'travel philippines 2022', 'philippines first impression 2022', 'philippines travel update', 'philippines travel update today', 'moving to the philippines', 'travel to the philippines update', 'travel to the philippines 2022', 'philippines 2022', 'thailand to philippines', 'philippines travel updates', 'traveling to philippines 2022', 'foreigners in the philippines', 'philippines travel vlog', 'philippines travel guide', 'travel philippines', 'ItsMoreFunWithYou', 'ItsMoreFunInThePhilippines']",en,92133,4263,0,345,US,First time Philippines,Yes
6Ko-j7nzMHg,2022-08-05T23:00:03Z,UCOsve8EeUntXzOyeGRUc3OA,EL NIDO ULTIMATE TRAVEL GUIDE & COST 2023 🇵🇭 THE PHILIPPINES IS OPEN!,"If you plan to travel the Philippines check for the travel updates and requirements here: https://visitor.tourism.gov.ph/

➣ GET 83% DISCOUNT OFF PLUS 3 MONTHS FOR FREE ON OUR RECOMMENDED VPN PROVIDER SURFSHARK TO STAY SAFE ONLINE  https://get.surfshark.net/SHPO
➣Get 5% OFF on the HolaFly E-Sim here: https://esim.holafly.com/?ref=jumpingplaces with our discount code: JUMPINGPLACES
➣ GET COPYRIGHT FREE MUSIC HERE: https://share.epidemicsound.com/JumpingPlaces
➣ OUR RECOMMENDATION ON TRAVEL INSURANCE: 
https://www.worldnomads.com/Turnstile/AffiliateLink?partnerCode=JUMP1NGPL4C35&source=link&utm_source=JUMP1NGPL4C35&utm_content=link&path=//www.worldnomads.com/travel-insurance/
➣ DISCOUNTS ON OUR GOPRO VLOGGING CAMERA https://gopro.prf.hn/click/camref:1101lGYDr
➣ OUR MERCHANDISE https://teespring.com/stores/jumpingplaces
➣ OUR DRONE https://www.amazon.com/dp/B0BL3Q4M8S?linkCode=spc&tag=onamzchr0edec-20&creativeASIN=B0BL3Q4M8S&asc_item-id=amzn1.ideas.2IJ8N6PBZOCC3&ref_=aip_sf_list_spv_ofs_d_asin
➣ OUR BACKPACK: http://shrsl.com/2m5kf

Disclaimers: 
- We only recommend products we would use ourselves and all opinions expressed here are our own. This video may contain affiliate links that at no additional cost to you, we may earn a small commission.
- We receive a fee when you get a quote from World Nomads using this link https://www.jdoqocy.com/click-100733673-15423653. We do not represent World Nomads. This is not a recommendation to buy travel insurance.

-------------------

OUR TRAVEL GEAR ON AMAZON:
➣ CAMERA GEAR: https://www.amazon.com/shop/jumpingplaces?listId=2IJ8N6PBZOCC3
➣ BACKPACKING GEAR: https://www.amazon.com/shop/jumpingplaces?listId=1GDT80UKU6DZL

-------------------

SUPPORT OUR ADVENTURES:
➣ Become a Patron: https://www.patreon.com/jumpingplaces
➣ Other ways to support us: https://www.jumpingplaces.com/support-us

-------------------

➣ INSTAGRAM: https://www.instagram.com/jumpingplaces @JumpingPlaces
➣ FACEBOOK: https://facebook.com/jumpingplaces
➣ Get to know us more and find good discount links and useful travel information on our website: https://www.jumpingplaces.com
➣ Check Carol's Channel: https://www.youtube.com/channel/UCwQvOh0a8gQIWAKB2H7CxaA

-------------------

In this travel guide of El Nido we talk about the attractions, food, transport, accommodation & prices in El Nido (Philippines)

Watch all our Philippines Videos here:
https://www.youtube.com/watch?v=2Z_XqAOa_OM&list=PLFIq3fAhPf996Mb4m_TyA4K6NLlbopbZG

Music by:
Epidemic Sound (http://share.epidemicsound.com/zvTQF)",Jumping Places,"['travel guide', 'things to do', 'places to visit', 'attractions', 'vacation', 'travel', 'price', 'cost', 'hotel', 'food', 'transport', 'acommodation', 'travel cost', 'guide', 'jumping places', 'itinerary', 'el nido', 'philippines', 'the philippines', 'el nido philippines', 'el nido travel guide', 'el nido resorts', 'vanilla beach', 'nacpan beach', 'duli', 'brother island', 'sibaltan', 'corong corong', 'caalan', 'el nido cost', 'philippines cost', 'how expensive is el nido?', 'el nido tour', 'travel el nido', 'el nido travel', 'el nido 2023', 'philippines 2023']",en,117390,4123,0,232,US,"Foreigner travels to Philippines,Foreigner vlog Philippines,Visit PH,Visit Philippines",Yes
80GF1BTv-4w,2020-09-06T14:46:52Z,UCCzlGcbJPmXwvPKHbV8BOuQ,Philippines trip begin🇵🇭 !! It's more fun in the Philippines👌😜  must watch👍,"hey guys, welcome to panku world..

it's more fun in the Philippines 🇵🇭🥰

note:- this video has both languages English & hindi🙏 so keep your subtitles settings on..

this time I am presenting you most awaited series of Philippines.. Philippines is the most friendly country in the world.. people are so amazing there.. 
I was there for 14 days & visited many city & island.. I made detail & informative vlogs so it will help to make your plan easily..
my experience was superb there.. 
I found so many real facts of Philippines..
that I will share with you in detail vlogs..

this is only a trailer video.. much more upcoming soon..
I made this video from my heart & doing hard work to show to my experience & information in one video..
I hope you will like it🥰👍
pls comment me your review..

So guys watch full video &  you should watch upcoming detail vlogs for better information & all travel tips..
I hope you will like this video & give me full support by watch other videos 🙏

Pls subscribe Channel 
 Pls like the video 
 Follow me on Instagram👉 @pankuworld

 Follow my facebook page👉 @pankuworld
 
Comment me if any queries ☝️ 

My budget vlogging setup.. I use all gear 👇(affiliate links)

Main camera:- https://amzn.to/35kgyv1

128 gb Memory Card:- https://amzn.to/38okQ6C

64 gb memory Card:-https://amzn.to/3njdiWV

2 tb hard drive external:-https://amzn.to/3q33rGJ

4tb hard drive external:-https://amzn.to/3q1y2nM

Sjcam external battery:-https://amzn.to/3os4jV0

Selfie stick/tripod:-https://amzn.to/39711jy

My Travel backpack bag:-https://amzn.to/2L2oDxO

You can buy any products from here👆🙏

#philippines, #pankuworld, #nasdaily
#trailer, #teaser, #factsofphilippines, 

Here is some other series or video👇

Thailand trailer video:-👇👇
https://youtu.be/J-G033URI08

Thailand budget series:-👇👇
https://www.youtube.com/playlist?list=PLlc5z_lr2D0eG05geXoRFW1d5J0v8KusH

Singapore travel series:-👇👇


Jaipur travel series:-👇👇
https://www.youtube.com/playlist?list=PLlc5z_lr2D0fxAYi_Mag-CBz5YTXJPR9D

How to book cheapest hotel👇
https://youtu.be/p4Eg2tqpzus

Biggest Indian marriage 👇
https://www.youtube.com/playlist?list=PLlc5z_lr2D0eNExYYIRgVPZ_J-P5UZfmE

Music credit to:-
 Outside - ikson (vlog no copyright music) By audio library https://www.youtube.com/watch?v=6LDuAiLrmMs

 The fatrat - monody(feat. Laura brehm) 
https://www.youtube.com/watch?v=B7xai5u_tnk 

Note :- ""copyright disclaimer under section 107 of the copyright act 1976,. Allowance is made for ""fair use"" for purpose sach as criticism, comment, new reporting, teaching, scholarship, and reserch.. fair use is a use permitted by copyright status that might otherwise be infringing. Nonprofit, educational or personal use tips the balance in favor of fair use"".",Panku world,"['Philippines', 'panku world', 'trailer video', 'Indian travelling to Philippines', 'Philippines vlog', ""it's more fun in the Philippines"", 'how to go to Philippines', 'is PHILIPPINES safe', 'Life of Philippines', 'indian in Phillipines', 'philippines travel vlog', 'information about philippines', 'philippines kaise jaye', 'philippines visa', 'teaser', 'trailer', 'facts of Philippines', 'nas daily', 'Most Friendly Country in the world']",en-IN,37769,477,0,153,IN,"Foreigner impressions of the Philippines,Foreigner living in the Philippines,Foreigner vlog Philippines,Visit Philippines",Yes
P_1aJaBTcJg,2022-08-03T11:30:12Z,UCSAQKyBcV2kH7Q1QQbOaI4g,How To Travel To Philippines From India | Philippines Visa | RudraTrack,"This video has information about, how to go to Philippines from India. And what are the documents required for Philippines visa. How much budget one should have for travelling to Philippines. 

if you don't follow our Instagram page maybe you will not get reply.
My Instagram https://instagram.com/rudratrack?igsh...
My twitter https://twitter.com/rudra_track?t=zur...
My account Snapchat https://www.snapchat.com/add/p_tyagi2007
My Business Email - 
rudratrack@gmail.com

my girlfriend's channel @SamanthaNoelle 


#philippines #rudratrack #vlog #trending #ldr #latest #manila #viral #filipino #bisaya #tagalog #english #hindi",Rudra Track,"['@samanthanoelle', 'Philippines visa', 'India to philippines', '#travelvlog', '#trevler', 'rudratrack', 'India to Philippines Trip Cost', 'Roam With Rudratrack', 'Philippines jaane me kitna kharcha aata h', 'india to philippines travel', 'India se Philippines', 'india se philippines kaise jaye', 'Philippines Visa on Arrival for Indians', 'India to Philippines Flight cost', 'Cheap Hotels in the Philippines', 'India to Philippines', 'India se Philippines kaise jaye', 'india to philippines tour package cost']",hi,23002,0,0,82,IN,Visit Philippines,Yes
b0Sd5upIc6o,2019-08-20T14:42:48Z,UC0NGOXcSHs4Jq6FDpIYWkJA,Bezpieczeństwo na Filipinach - życie na Filipinach,W dzisiejszym odcinku opowiadam o bezpieczeństwie na Filipinach. Jeżeli interesuje ciebie życie na Filipinach zapraszam do śledzenia mojego kanału oraz bloga https://szukajacprzygody.pl,Życie na Filipinach - Rafał Baran,"['polacy na filipinach', 'życie na filipinach', 'bezpieczeństwo na filipinach', 'porwania na filipinach', 'niebezpieczeństwa na filipinach', 'życie w azji', 'Filipiny', 'Siquijor', 'Dumaguete', 'Negros island', 'kradzieże na filipinach', 'ucieczka do raju', 'ucieczka z raju', 'rajska wyspa', 'rajskie wyspy', 'rajskie plaże', 'wakacje na filipinach']",pl,9561,446,0,57,PL,Visit Philippines,Yes
yGULu6ml0mg,2021-11-23T08:00:19Z,UCuNTNj4oeNhdwA-nJYp-OIw,Why Are Overseas Filipinos Moving BACK To The Philippines??,"A snippet from the podcast episode where Franco Varona, a Filipino Venture Capitalist, explains why the Philippines is one of the fastest-growing startup ecosystems in the region and the opportunities this presents for entrepreneurs. Born in Canada, we also chat about why Franco moved back to the Philippines and also why other overseas entrepreneurial Filipinos are returning. FULL VIDEO here: https://youtu.be/I0LSbXex9Cg

This clip is about how some entrepreneurial overseas Filipinos are returning to the Philippines to start businesses & the digital transformation of the country. 

In this podcast episode, Franco Varona, a Filipino Venture Capitalist, explains why the Philippines is one of the fastest-growing startup ecosystems in the region and the opportunities this presents for entrepreneurs. Born in Canada, we also chat about why Franco moved back to the Philippines and also why other overseas entrepreneurial Filipinos are returning. 

As the Managing Partner of Foxmont Capital Partners, the first independent Venture Capital (VC) firm in the Philippines, Franco has had a varied career, most notably being a founding member at MyTeksi Phillippines (now named Grab). This opportunity to get on board one of the most exciting startups in the region supercharged his career into what it is today, something that might not have been possible if he stayed in the States. 

As passionate advocates of the Philippines startup ecosystem, Foxmont's investment thesis is this:

“We invest in Filipino-focused or Filipino-founded early-stage technology startups that have proven that they can scale effectively and lead the Philippine digital evolution.  We believe that if a Filipino startup can succeed in the Philippines, it can succeed anywhere.”

Show Notes: https://bordersless.com/business/philippines-opportunity-franco-varona-foxmont/",BordersLess Asia,"['overseas filipinos', 'filipino diaspora', 'yt:cc=on']",en,18232,328,0,91,AU,Foreigner impressions of the Philippines,Yes
aA8hpFdp8rk,2021-11-06T11:00:42Z,UCRWyeNqc6IugffUVueM4sDw,Philippines travel | Is travel to the Philippines allowed right now? | Philippines travel update,"#TravelUpdates #TravelNews #VisaInformation #TravelRestrictions
#TravelVlogs #ExploreTheWorld #Wanderlust #AdventureSeeker
#TravelTips #TravelInspiration #BucketListAdventures #SoutheastAsiaTravel
#InternationalTravel #TravelGuides #TravelExperiences #travelmantoday #TravelUpdates #TravelNews #VisaInformation #TravelRestrictions
#TravelVlogs #ExploreTheWorld #Wanderlust #AdventureSeeker
#TravelTips #TravelInspiration #BucketListAdventures #SoutheastAsiaTravel
#InternationalTravel #TravelGuides #TravelExperiences #travelmantoday Philippines travel | Is travel to the Philippines allowed right now? | Philippines travel update

Chapters:
0:00 Start
1:09 Philippines travel-Entry requirements
2:54 Philippines travel-Vaccinated travel exceptions
4:06 Philippines travel-Fully vaccinated Green List
4:24 Philippines travel- Travelers require quarantine
4:59 Philippines travel- Additional requirements

Resources
1. Green countries. https://blog.wego.com/philippines-green-list/
2. For full details and exemptions, see the Philippines Government website.https://immigration.gov.ph/#advisory
3. Apply travel pass- You can do it here https://immigration.gov.ph/#advisory
4. The list of approved facilities can be found at -https://quarantine.doh.gov.ph/facilities-inspected-as-of-july-16-2021/
5. Case investigation form link: https://c19.redcross.org.ph/auth/login
6. E-Health card link: https://onehealthpass.com.ph/e-HDC/OHP-Registration/
7. Mobile Traze app: https://play.google.com/store/apps/details?id=com.traze.contacttraze&hl=en_IN&gl=US

Related queries
philippines travel update
can foreigners enter philippines
latest travel update philippines
quarantine protocols in philippines
Is travel to the Philippines allowed right now?
Is Philippines open for tourists?
Travel to Philippines from India
Philippines travel ban update
International flights Philippines update today
Travel requirements Philippines COVID
Travel requirements to Manila
Travel pass requirements going to province
philippines travel pass
Requirements for travel Pass going to Manila from province 2021

------------------------------------------------------------------------------------------------------------------
My youtube series

Thailand Series
https://www.youtube.com/playlist?list=PLcCBNBSA31CPSuyU2SctfRw99NTE9Y9bN

Singapore Travel requirements for tourists to Singapore Series
https://www.youtube.com/playlist?list=PLcCBNBSA31CNvvNPyahHpVhxU_xh9Dg64

Maldives Series
https://www.youtube.com/playlist?list=PLcCBNBSA31CPAwQoeoijWtOAqBghB2nSw

Where can I go in 2021
https://www.youtube.com/playlist?list=PLcCBNBSA31CPY68ZwBV_thwL9vaXXDcbq

Russia Shorts:
https://www.youtube.com/playlist?list=PLcCBNBSA31CPQL5_1Do3fafo0oe58UYnF

Sri Lanka Series
https://www.youtube.com/playlist?list=PLcCBNBSA31CPvgu4QwjW_D0PJgivVa2G6  

When you are not traveling series- Lifestyle vlogs
https://www.youtube.com/playlist?list=PLcCBNBSA31CPC2Cot0AKrIxD2QIRxxt4B

https://www.youtube.com/watch?v=BMku935oK_k&list=PLooWyijvnyImYjdnjGVA7Y-KzwWvKZttB

Singapore Series
https://www.youtube.com/playlist?list=PLcCBNBSA31CNdj_iAwptEyWKKm5j_TKt

Travel tips
https://www.youtube.com/playlist?list=PLcCBNBSA31COCpbHc5uyNz1Hkex5MD6K0

Thanks,
Aseem




#philippines #philippinestour #philippinestourism #philippinestravelupdate #philippinestravel #TravelUpdates #TravelNews #VisaInformation #TravelRestrictions
#TravelVlogs #ExploreTheWorld #Wanderlust #AdventureSeeker
#TravelTips #TravelInspiration #BucketListAdventures #SoutheastAsiaTravel
#InternationalTravel #TravelGuides #TravelExperiences #travelmantoday",Travel Man Today,"['thewanderingman abroad', 'Philippines travel | Is travel to the Philippines allowed right now? | Philippines travel update', 'philippines', 'philippines reopening', 'travel update philippines today', 'philippines travel update', 'quarantine protocols in philippines', 'travel advisory philippines', 'latest travel update philippines', 'philippines update for travel', 'philippines travel restrictions', 'travel man today', 'travel man today philippines', 'Travel Man Today']",hi,727,0,0,17,IN,Foreigner impressions of the Philippines,Yes
